Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1999-03-31 00:00:00-05:00,0.03892486208960216,0.040834975203546044,0.037133960454019746,0.04035721719264984,153600000,0.0,0.0
1999-04-01 00:00:00-05:00,0.04035720812193396,0.04059654653840864,0.038447095437308405,0.03916327282786369,30432000,0.0,0.0
1999-04-05 00:00:00-04:00,0.0386864246117559,0.039641021261302284,0.03773090903299466,0.037969328463077545,98640000,0.0,0.0
1999-04-06 00:00:00-04:00,0.03832788050946672,0.038447088523502836,0.03629764122502475,0.037014733999967575,69696000,0.0,0.0
1999-04-07 00:00:00-04:00,0.037253162490735396,0.040357210665031916,0.03701474298867116,0.04011879116296768,89280000,0.0,0.0
1999-04-08 00:00:00-04:00,0.04035720176809867,0.04202889470249269,0.03988036286909155,0.04083495959639549,130128000,0.0,0.0
1999-04-09 00:00:00-04:00,0.04107430703020921,0.04107430703020921,0.03988037166090345,0.04011879116296768,48624000,0.0,0.0
1999-04-12 00:00:00-04:00,0.03964102460275906,0.03964102460275906,0.037730912213442526,0.03844708949327469,33312000,0.0,0.0
1999-04-13 00:00:00-04:00,0.039163282910825846,0.039163282910825846,0.036297657097482075,0.036894623190164566,36144000,0.0,0.0
1999-04-14 00:00:00-04:00,0.03677541245715969,0.0376117169672906,0.03582081198692322,0.03582081198692322,48288000,0.0,0.0
1999-04-15 00:00:00-04:00,0.036775391548871994,0.036775391548871994,0.03582079162136394,0.036775391548871994,35856000,0.0,0.0
1999-04-16 00:00:00-04:00,0.036536974024150536,0.03856629767554647,0.036536974024150536,0.037969328463077545,38928000,0.0,0.0
1999-04-19 00:00:00-04:00,0.038447089020827586,0.038447089020827586,0.03582079938395138,0.036297641694545746,31296000,0.0,0.0
1999-04-20 00:00:00-04:00,0.03629764690975896,0.03773091717094018,0.035222919676108216,0.03558146953582764,67680000,0.0,0.0
1999-04-21 00:00:00-04:00,0.035581448211185314,0.03629762515589809,0.035343025456476065,0.03617841377854347,37488000,0.0,0.0
1999-04-22 00:00:00-04:00,0.036297648141524884,0.036297648141524884,0.03426832398357132,0.03462595492601395,227184000,0.0,0.0
1999-04-23 00:00:00-04:00,0.0345067433731325,0.03462595482563264,0.032715842126062274,0.03295517712831497,126048000,0.0,0.0
1999-04-26 00:00:00-04:00,0.032955176391697164,0.03343201877494472,0.030566390324921228,0.031283486634492874,123504000,0.0,0.0
1999-04-27 00:00:00-04:00,0.03199966482267122,0.034865289928960486,0.031521906914033206,0.03462595492601395,226944000,0.0,0.0
1999-04-28 00:00:00-04:00,0.03486527952096553,0.03486527952096553,0.03331279822174757,0.03438752517104149,120096000,0.0,0.0
1999-04-29 00:00:00-04:00,0.03450673317220663,0.03462594458946533,0.033671347986600035,0.03438752517104149,48144000,0.0,0.0
1999-04-30 00:00:00-04:00,0.03474609302744553,0.036297659773998625,0.03450675453170252,0.034865301102399826,99312000,0.0,0.0
1999-05-03 00:00:00-04:00,0.0352229165276808,0.0352229165276808,0.03414910831942628,0.03510370850563049,33840000,0.0,0.0
1999-05-04 00:00:00-04:00,0.03510371997703676,0.03510371997703676,0.03247742933933533,0.03319360688328743,96048000,0.0,0.0
1999-05-05 00:00:00-04:00,0.03343202845764214,0.033909786492586136,0.031521915247553364,0.033909786492586136,144576000,0.0,0.0
1999-05-06 00:00:00-04:00,0.033671350422588425,0.034387527658842454,0.032238077020843976,0.03325319662690163,35616000,0.0,0.0
1999-05-07 00:00:00-04:00,0.03223807557783406,0.033671348915423706,0.03223807557783406,0.0334320105612278,25008000,0.0,0.0
1999-05-10 00:00:00-04:00,0.033193591136227156,0.03414910327852659,0.033193591136227156,0.0334320105612278,19680000,0.0,0.0
1999-05-11 00:00:00-04:00,0.03486527582157436,0.036297633454570065,0.034149098713123105,0.03522290661931038,171744000,0.0,0.0
1999-05-12 00:00:00-04:00,0.03558146442351415,0.03641776863940487,0.035103706599732734,0.036297641694545746,168480000,0.0,0.0
1999-05-13 00:00:00-04:00,0.036297641694545746,0.03725315392601458,0.03617843026287366,0.036297641694545746,69936000,0.0,0.0
1999-05-14 00:00:00-04:00,0.036297637305941995,0.036297637305941995,0.03390976740502388,0.03438752517104149,28464000,0.0,0.0
1999-05-17 00:00:00-04:00,0.03390977203055356,0.036059219390153885,0.03379056059703358,0.036059219390153885,35760000,0.0,0.0
1999-05-18 00:00:00-04:00,0.03641776324288112,0.03820866391167112,0.03534303632290337,0.037730906158685684,151536000,0.0,0.0
1999-05-19 00:00:00-04:00,0.03940260527916839,0.04083495984343445,0.03546225354154083,0.036059219390153885,451728000,0.0,0.0
1999-05-20 00:00:00-04:00,0.036297655526834,0.036297655526834,0.03188045985638907,0.03319360688328743,178176000,0.0,0.0
1999-05-21 00:00:00-04:00,0.03271584304429584,0.03271584304429584,0.03152190770737405,0.032477423548698425,303504000,0.0,0.0
1999-05-24 00:00:00-04:00,0.03271582548364443,0.033432002515486545,0.031880437059944554,0.03235727921128273,162624000,0.0,0.0
1999-05-25 00:00:00-04:00,0.03247741365892724,0.03295516801801269,0.032238075306743934,0.03259662166237831,130080000,0.0,0.0
1999-05-26 00:00:00-04:00,0.032477423548698425,0.03414911339018773,0.032477423548698425,0.032477423548698425,104736000,0.0,0.0
1999-05-27 00:00:00-04:00,0.032715846519596345,0.032715846519596345,0.03223808854818344,0.03223808854818344,82320000,0.0,0.0
1999-05-28 00:00:00-04:00,0.03271583308192302,0.03271583308192302,0.032238075306743934,0.03259662166237831,88656000,0.0,0.0
1999-06-01 00:00:00-04:00,0.03247741894073969,0.03271583840250969,0.03199966108786271,0.03271583840250969,98544000,0.0,0.0
1999-06-02 00:00:00-04:00,0.03271584432245167,0.03271584432245167,0.031521908938884735,0.031521908938884735,130128000,0.0,0.0
1999-06-03 00:00:00-04:00,0.03235727921128273,0.03259661409178667,0.03199964845180231,0.03235727921128273,41568000,0.0,0.0
1999-06-04 00:00:00-04:00,0.03259662166237831,0.03271583308192302,0.03235728672628864,0.03259662166237831,78912000,0.0,0.0
1999-06-07 00:00:00-04:00,0.03277544614426505,0.03343201952222096,0.032715842126062274,0.03295517712831497,125136000,0.0,0.0
1999-06-08 00:00:00-04:00,0.03307437769093917,0.03438752401449212,0.03295516627768988,0.033790554851293564,153312000,0.0,0.0
1999-06-09 00:00:00-04:00,0.03390976740502388,0.035103702355482935,0.03390976740502388,0.03438752517104149,95184000,0.0,0.0
1999-06-10 00:00:00-04:00,0.03438752645497623,0.034625945882302,0.03414910361155678,0.03450673446059227,36096000,0.0,0.0
1999-06-11 00:00:00-04:00,0.03450673201164796,0.03462594342489725,0.032596619940989904,0.033790554851293564,61008000,0.0,0.0
1999-06-14 00:00:00-04:00,0.03385017094524727,0.03390977838121763,0.03223808512363365,0.032477423548698425,51648000,0.0,0.0
1999-06-15 00:00:00-04:00,0.032477423548698425,0.03271584304429584,0.03199966562803624,0.032477423548698425,49296000,0.0,0.0
1999-06-16 00:00:00-04:00,0.032955168295132856,0.03438752611962089,0.03247741393202997,0.0334320105612278,64416000,0.0,0.0
1999-06-17 00:00:00-04:00,0.03319360096495803,0.033671358885620215,0.032477423548698425,0.032477423548698425,74928000,0.0,0.0
1999-06-18 00:00:00-04:00,0.0327158413947941,0.0327158413947941,0.031283486634492874,0.031283486634492874,158736000,0.0,0.0
1999-06-21 00:00:00-04:00,0.03223808421880928,0.03295517712831497,0.03137243560437556,0.03295517712831497,83472000,0.0,0.0
1999-06-22 00:00:00-04:00,0.03295516036414837,0.03295516036414837,0.031641098763347766,0.03235727921128273,193056000,0.0,0.0
1999-06-23 00:00:00-04:00,0.03199966472990358,0.03295517712831497,0.03164111485905616,0.03295517712831497,210912000,0.0,0.0
1999-06-24 00:00:00-04:00,0.03319360449100924,0.03319360449100924,0.03199966902725948,0.03223808854818344,115200000,0.0,0.0
1999-06-25 00:00:00-04:00,0.03199966108786271,0.03307438481645458,0.03199966108786271,0.03271583840250969,73536000,0.0,0.0
1999-06-28 00:00:00-04:00,0.0337905729501384,0.0337905729501384,0.03247742933933533,0.03319360688328743,109152000,0.0,0.0
1999-06-29 00:00:00-04:00,0.03367135142692126,0.03402897888305031,0.03319359361208944,0.0335521399974823,92688000,0.0,0.0
1999-06-30 00:00:00-04:00,0.034625955874818724,0.03653698414564133,0.03390977845695945,0.03653698414564133,269232000,0.0,0.0
1999-07-01 00:00:00-04:00,0.036536983144471416,0.036536983144471416,0.03271584222090612,0.03462595492601395,88992000,0.0,0.0
1999-07-02 00:00:00-04:00,0.03510370412210914,0.037133943289518356,0.034387526901625415,0.037133943289518356,224880000,0.0,0.0
1999-07-06 00:00:00-04:00,0.037491594179454885,0.037491594179454885,0.03677541657623156,0.03725317120552063,198096000,0.0,0.0
1999-07-07 00:00:00-04:00,0.03749158447572524,0.03749158447572524,0.03653698414564133,0.03653698414564133,63120000,0.0,0.0
1999-07-08 00:00:00-04:00,0.036775392419208325,0.037969323867450916,0.0355814575548724,0.03737235814332962,186048000,0.0,0.0
1999-07-09 00:00:00-04:00,0.037253161340159165,0.040834967337451185,0.037253161340159165,0.040536943823099136,211728000,0.0,0.0
1999-07-12 00:00:00-04:00,0.042984429259904026,0.04417836489099039,0.041312735590444356,0.0423874631524086,401040000,0.0,0.0
1999-07-13 00:00:00-04:00,0.042865200221842606,0.04310362309464626,0.04059654137387919,0.04250665381550789,138864000,0.0,0.0
1999-07-14 00:00:00-04:00,0.042506652530789515,0.04346216818738316,0.040596540146891937,0.04083495959639549,137952000,0.0,0.0
1999-07-15 00:00:00-04:00,0.04119350601990436,0.042506649034702956,0.04107429459691048,0.04107429459691048,137040000,0.0,0.0
1999-07-16 00:00:00-04:00,0.04179048321611647,0.0422682411354495,0.04107430580184933,0.04190969467163086,103872000,0.0,0.0
1999-07-19 00:00:00-04:00,0.04202889470249269,0.042149021648487175,0.040596540146891937,0.04083495959639549,43632000,0.0,0.0
1999-07-20 00:00:00-04:00,0.04083496859865268,0.04083496859865268,0.03868643629159768,0.04011879116296768,178752000,0.0,0.0
1999-07-21 00:00:00-04:00,0.03964102406835892,0.03964102406835892,0.03773091170479259,0.038924846798181534,112080000,0.0,0.0
1999-07-22 00:00:00-04:00,0.038686424666866365,0.038686424666866365,0.03677539692271528,0.037133943289518356,213264000,0.0,0.0
1999-07-23 00:00:00-04:00,0.037014731866260225,0.03820866687680516,0.037014731866260225,0.037133943289518356,80256000,0.0,0.0
1999-07-26 00:00:00-04:00,0.03808856029571108,0.03808856029571108,0.03725317120552063,0.03725317120552063,60528000,0.0,0.0
1999-07-27 00:00:00-04:00,0.037253146734670096,0.037491569551989144,0.036775392419208325,0.03737235814332962,98592000,0.0,0.0
1999-07-28 00:00:00-04:00,0.037253151243614044,0.038447086252458164,0.03713394323661947,0.037969328463077545,244224000,0.0,0.0
1999-07-29 00:00:00-04:00,0.03725316400945966,0.038447099427439374,0.03701474449767562,0.0383278913795948,388800000,0.0,0.0
1999-07-30 00:00:00-04:00,0.03832788147623173,0.03940260515257911,0.038208670043094736,0.03844708949327469,452304000,0.0,0.0
1999-08-02 00:00:00-04:00,0.038447091403497446,0.0389248492568868,0.03820867194147176,0.03880564123392105,313344000,0.0,0.0
1999-08-03 00:00:00-04:00,0.038805634719910234,0.038805634719910234,0.037491572819383846,0.037850119173526764,255216000,0.0,0.0
1999-08-04 00:00:00-04:00,0.038088538595530776,0.03820866552766969,0.03773090775447795,0.037850119173526764,89952000,0.0,0.0
1999-08-05 00:00:00-04:00,0.03785012364657951,0.03844708949327469,0.037253154383790316,0.03844708949327469,240576000,0.0,0.0
1999-08-06 00:00:00-04:00,0.03832788147623173,0.038566300926411674,0.038208670043094736,0.03844708949327469,183984000,0.0,0.0
1999-08-09 00:00:00-04:00,0.038566300926411674,0.0389248473229269,0.038208670043094736,0.03844708949327469,31056000,0.0,0.0
1999-08-10 00:00:00-04:00,0.03868643385378309,0.04083496602544895,0.038447095437308405,0.03916327282786369,212064000,0.0,0.0
1999-08-11 00:00:00-04:00,0.03988036542517554,0.04226823579041762,0.03940260756625741,0.04179047793149948,197712000,0.0,0.0
1999-08-12 00:00:00-04:00,0.04202890990541678,0.04489453898247882,0.04179049036967082,0.043819814920425415,239616000,0.0,0.0
1999-08-13 00:00:00-04:00,0.04346216310404601,0.044297551716938076,0.04298440533162777,0.0433429516851902,84672000,0.0,0.0
1999-08-16 00:00:00-04:00,0.043700592693456976,0.043700592693456976,0.040237998407309385,0.0416712686419487,223440000,0.0,0.0
1999-08-17 00:00:00-04:00,0.04179047793149948,0.042506655255202384,0.04071575418931794,0.04179047793149948,193536000,0.0,0.0
1999-08-18 00:00:00-04:00,0.04131271900171077,0.04322283145852252,0.04047733025922255,0.04274599254131317,279888000,0.0,0.0
1999-08-19 00:00:00-04:00,0.04573082848364035,0.054208501453514094,0.04417834693055032,0.05181971564888954,1966992000,0.0,0.0
1999-08-20 00:00:00-04:00,0.05193984029451751,0.052297467756721686,0.049431843164409225,0.05134287104010582,353088000,0.0,0.0
1999-08-23 00:00:00-04:00,0.05062579057383552,0.05062579057383552,0.046566226485052487,0.04823791980743408,507984000,0.0,0.0
1999-08-24 00:00:00-04:00,0.04752172852709334,0.0484772407111555,0.045133858455938855,0.047999486327171326,398064000,0.0,0.0
1999-08-25 00:00:00-04:00,0.04811870898600288,0.04859646693152858,0.04585004964993962,0.04776016250252724,350352000,0.0,0.0
1999-08-26 00:00:00-04:00,0.04776014518593093,0.048477237892882906,0.046327790798203754,0.04704396799206734,275376000,0.0,0.0
1999-08-27 00:00:00-04:00,0.04799949816502325,0.05158130073902141,0.04776015974133982,0.04967118799686432,552384000,0.0,0.0
1999-08-30 00:00:00-04:00,0.05050657750943545,0.05146209335745298,0.04740252939758918,0.049491457641124725,158640000,0.0,0.0
1999-08-31 00:00:00-04:00,0.04967118149214211,0.05396916433151591,0.048715669197556925,0.05373074486851692,786864000,0.0,0.0
1999-09-01 00:00:00-04:00,0.053730734704274134,0.053730734704274134,0.0503873492787062,0.05122273787856102,565344000,0.0,0.0
1999-09-02 00:00:00-04:00,0.049551058939600254,0.05086512118276461,0.04847725062335925,0.05062578618526459,341088000,0.0,0.0
1999-09-03 00:00:00-04:00,0.05158128507514483,0.05229746226978685,0.050625772945593756,0.05098431929945946,258864000,0.0,0.0
1999-09-07 00:00:00-04:00,0.05181972018596633,0.05181972018596633,0.05050657348854155,0.05074591189622879,124416000,0.0,0.0
1999-09-08 00:00:00-04:00,0.05086512118276461,0.05122275211706867,0.05062578618526459,0.05062578618526459,170064000,0.0,0.0
1999-09-09 00:00:00-04:00,0.05110354943119875,0.05146209591635479,0.048954098131016865,0.04990961402654648,209472000,0.0,0.0
1999-09-10 00:00:00-04:00,0.05074591314872626,0.05134287908053034,0.05038736328499887,0.05062578618526459,167424000,0.0,0.0
1999-09-13 00:00:00-04:00,0.0508651162297428,0.0508651162297428,0.048477245902857784,0.04895408824086189,174432000,0.0,0.0
1999-09-14 00:00:00-04:00,0.048954091183336844,0.048954091183336844,0.04728331358146509,0.04752173647284508,250368000,0.0,0.0
1999-09-15 00:00:00-04:00,0.04692477599862206,0.04847725796094341,0.0465662294967191,0.04788029193878174,212736000,0.0,0.0
1999-09-16 00:00:00-04:00,0.04728331633554749,0.04776015872998742,0.04608846551745088,0.04668543487787247,158112000,0.0,0.0
1999-09-17 00:00:00-04:00,0.04638739897615697,0.04680555278474265,0.04489452152346672,0.04656621441245079,171648000,0.0,0.0
1999-09-20 00:00:00-04:00,0.045730835753695215,0.046327805129495046,0.04489453136920929,0.04489453136920929,229104000,0.0,0.0
1999-09-21 00:00:00-04:00,0.043939943086132714,0.044178362628261095,0.03999958984153513,0.040596555918455124,737328000,0.0,0.0
1999-09-22 00:00:00-04:00,0.04059653633494499,0.041790471328933695,0.03820866634696759,0.04155205190181732,375984000,0.0,0.0
1999-09-23 00:00:00-04:00,0.04167127031870129,0.041790481770090745,0.0377309179904254,0.03808854892849922,379584000,0.0,0.0
1999-09-24 00:00:00-04:00,0.03820867635998235,0.03916327324781414,0.03199966482267122,0.03462595492601395,684912000,0.0,0.0
1999-09-27 00:00:00-04:00,0.03689459953861699,0.03749156866470358,0.03462594127229536,0.036775391548871994,432000000,0.0,0.0
1999-09-28 00:00:00-04:00,0.036835011994701766,0.04059654909658844,0.036775407973209405,0.04011879116296768,413184000,0.0,0.0
1999-09-29 00:00:00-04:00,0.040954188021064195,0.04250667016678341,0.036297657097482075,0.036894623190164566,594048000,0.0,0.0
1999-09-30 00:00:00-04:00,0.0382086612935238,0.039402596129603736,0.036297633828623645,0.036775391548871994,342528000,0.0,0.0
1999-10-01 00:00:00-04:00,0.03617843768002432,0.03749158447572524,0.034625955874818724,0.03653698414564133,347760000,0.0,0.0
1999-10-04 00:00:00-04:00,0.037730929250905265,0.03785014073787239,0.03677541657623156,0.03725317120552063,177600000,0.0,0.0
1999-10-05 00:00:00-04:00,0.037253154278103884,0.04107429797518876,0.037253154278103884,0.04083495959639549,478080000,0.0,0.0
1999-10-06 00:00:00-04:00,0.0409541830725152,0.04776016482821854,0.04059655208504497,0.0457308404147625,1508736000,0.0,0.0
1999-10-07 00:00:00-04:00,0.0476409411692602,0.0476409411692602,0.04250665415338371,0.04274599254131317,487296000,0.0,0.0
1999-10-08 00:00:00-04:00,0.04274599912298006,0.04620859367379047,0.04107430586737982,0.04489453136920929,398928000,0.0,0.0
1999-10-11 00:00:00-04:00,0.04525306462591707,0.04537227604682828,0.042506648292092976,0.04370058327913284,544464000,0.0,0.0
1999-10-12 00:00:00-04:00,0.043939935999655275,0.044417693936507636,0.04298442012595055,0.04310363158583641,322992000,0.0,0.0
1999-10-13 00:00:00-04:00,0.042625872085898,0.042625872085898,0.04107430580184933,0.04190969467163086,280368000,0.0,0.0
1999-10-14 00:00:00-04:00,0.04202889124570076,0.04202889124570076,0.04059653680790828,0.04107429459691048,192336000,0.0,0.0
1999-10-15 00:00:00-04:00,0.0390440586452967,0.04107429797518876,0.038924847212497914,0.04083495959639549,210720000,0.0,0.0
1999-10-18 00:00:00-04:00,0.040954179399338,0.040954179399338,0.038447097241951736,0.03868643566966057,215184000,0.0,0.0
1999-10-19 00:00:00-04:00,0.0398803596774113,0.0398803596774113,0.03641776606903463,0.037133943289518356,308928000,0.0,0.0
1999-10-20 00:00:00-04:00,0.037730912213442526,0.0389248473229269,0.037133946366747356,0.03844708949327469,348720000,0.0,0.0
1999-10-21 00:00:00-04:00,0.038327891298965425,0.04023800417780876,0.03725316393109116,0.04023800417780876,382128000,0.0,0.0
1999-10-22 00:00:00-04:00,0.04011878056922242,0.04238744266578742,0.04011878056922242,0.041193507611751556,286752000,0.0,0.0
1999-10-25 00:00:00-04:00,0.04095417747701637,0.041552062345438616,0.03916327282786369,0.03916327282786369,213840000,0.0,0.0
1999-10-26 00:00:00-04:00,0.04083496385865922,0.04441768848019745,0.04059654438426996,0.04298441484570503,481248000,0.0,0.0
1999-10-27 00:00:00-04:00,0.0432228262535992,0.04346216461270737,0.04035719844880011,0.04107429459691048,214128000,0.0,0.0
1999-10-28 00:00:00-04:00,0.04131272392896393,0.04202890131951922,0.03892485334082339,0.03916327282786369,222768000,0.0,0.0
1999-10-29 00:00:00-04:00,0.03964103349895087,0.04298442012754274,0.039402613995265116,0.04226824268698692,330528000,0.0,0.0
1999-11-01 00:00:00-05:00,0.04155206378747507,0.046566224624809534,0.04155206378747507,0.04489453136920929,782544000,0.0,0.0
1999-11-02 00:00:00-05:00,0.04573083818788957,0.04799950094004768,0.045372291704413925,0.04776016250252724,837504000,0.0,0.0
1999-11-03 00:00:00-05:00,0.04967117748940019,0.05373074053863593,0.04931263110250048,0.05241667851805687,2011680000,0.0,0.0
1999-11-04 00:00:00-05:00,0.053014587048355814,0.0571933599850894,0.053014587048355814,0.05576008930802345,1260336000,0.0,0.0
1999-11-05 00:00:00-05:00,0.057312561319112575,0.05779031584946631,0.05134288431229756,0.05396917462348938,616368000,0.0,0.0
1999-11-08 00:00:00-05:00,0.052297480925219304,0.05707414142817869,0.05062579100470498,0.055521659553050995,470016000,0.0,0.0
1999-11-09 00:00:00-05:00,0.05540245064547018,0.055640870163328776,0.052536821783401265,0.054685354232788086,272352000,0.0,0.0
1999-11-10 00:00:00-05:00,0.054865079243780424,0.05492468325899747,0.05313378210163839,0.054208505898714066,144048000,0.0,0.0
1999-11-11 00:00:00-05:00,0.05420850278173848,0.06089435255951373,0.05301456760678526,0.058028727769851685,562704000,0.0,0.0
1999-11-12 00:00:00-05:00,0.060536731411527586,0.061133693903684616,0.05707413374307114,0.061133693903684616,501504000,0.0,0.0
1999-11-15 00:00:00-05:00,0.06155093125466894,0.06340235882834255,0.05898424864471923,0.05993976444005966,362208000,0.0,0.0
1999-11-16 00:00:00-05:00,0.06137211028093063,0.06686494349532149,0.061133687415376205,0.06567101180553436,723792000,0.0,0.0
1999-11-17 00:00:00-05:00,0.06686497021189845,0.0716407125436193,0.06590945417369161,0.06817811727523804,786384000,0.0,0.0
1999-11-18 00:00:00-05:00,0.06961045215432576,0.07020833699348476,0.06781955100892259,0.06841651350259781,235968000,0.0,0.0
1999-11-19 00:00:00-05:00,0.07665575260067496,0.08477487782045821,0.07641641425352357,0.08190924674272537,2165184000,0.0,0.0
1999-11-22 00:00:00-05:00,0.08399911143670682,0.08405871545252887,0.07689418840488209,0.08179005980491638,540192000,0.0,0.0
1999-11-23 00:00:00-05:00,0.07343160199128432,0.07677498863902735,0.07259621650214787,0.0759396031498909,553248000,0.0,0.0
1999-11-24 00:00:00-05:00,0.07558102196848239,0.07641640707405896,0.0679396518156612,0.07355078309774399,406848000,0.0,0.0
